,in_text,matched,similarity,first_letter_match,dmtph_match,inv_lvst_dist,jw_sim,match_score
91,Austin TX.,"Austin, TX.",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
92,Emilia-Romagna,Emilia Romagna,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
93,Phnom Penh,PHNOM PENH,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
94,"OGDEN, Utah","Ogden, Utah",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
95,San Diego,SAN DIEGO,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
96,Washington State,Washington state,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
97,SARATOGA COUNTY,Saratoga county,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
98,"MARTINSVILLE, Va.","Martinsville, Va.",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
99,"Washington, DC",WASHINGTON DC,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
100,"RICHMOND, Va.","Richmond, Va.",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
101,Pan Borneo Highway,Pan-Borneo Highway,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
102,Los Angeles County,Los Angeles county,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
103,New York state's,New York State's,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
104,"Washington, DC","WASHINGTON, DC",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
105,Washington DC,"WASHINGTON, DC",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
106,Pacific northwest,Pacific Northwest,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
107,OTTAWA COUNTY,Ottawa County,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
108,"Winston Salem, North Carolina","Winston-Salem, North Carolina",1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
109,Asia Pacific,Asia-Pacific,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
110,"Fayetteville, Georgia",FAYETTEVILLE GEORGIA,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
111,Las Vegas,LAS VEGAS,1.0000000000000002,True,0.9975273768433653,1.0,1.0,0.9997252640937072
112,"Greeneville, Tenn.","GREENEVILLE, Tenn.",0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
113,"COLUMBUS, Ohio","Columbus, Ohio",0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
114,Martin County,MARTIN COUNTY,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
115,Middle-East,Middle-east,0.9999999999999994,True,0.9975273768433653,1.0,1.0,0.9997252640937071
116,"COLUMBUS, Ohio",Columbus Ohio,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
117,Middle East,Middle-east,0.9999999999999994,True,0.9975273768433653,1.0,1.0,0.9997252640937071
118,PORT CHARLOTTE,Port Charlotte,0.9999999999999997,True,0.9975273768433653,1.0,1.0,0.9997252640937071
119,Middle East,Middle-East,0.9999999999999994,True,0.9975273768433653,1.0,1.0,0.9997252640937071
120,"CHESTERFIELD COUNTY, Va.","CHESTERFIELD COUNTY, VA",0.9796665639161383,True,0.7310585786300051,1.0,1.0,0.9610805371438398
121,"VIRGINIA BEACH, Va.","Virginia Beach, VA",0.9773922111330549,True,0.7310585786300051,1.0,1.0,0.9600697136846917
122,"Los Angeles, Ca.","LOS ANGELES, CA",0.9746830117608599,True,0.7310585786300051,1.0,1.0,0.9588656250748273
123,"SAVANNAH, Ga.","SAVANNAH, Ga",0.9741649720859455,True,0.7310585786300051,1.0,1.0,0.9586353852193097
124,"NORFOLK, Va.","Norfolk, VA",0.9701932555733609,True,0.7310585786300051,1.0,1.0,0.9568701778803832
125,the Twin Cities,the Twin Cities',0.9658775157985071,True,0.7310585786300051,1.0,1.0,0.9549520713137815
126,the Philippines,the Philippines',0.9657187112177065,True,0.7310585786300051,1.0,1.0,0.9548814915000923
127,"JEFFERSON CITY, Mo.","JEFFERSON CITY, Mo",0.9653516321772221,True,0.7310585786300051,1.0,1.0,0.9547183452598771
128,Massachusetts,Massachusetts',0.9636433819382321,True,0.7310585786300051,1.0,1.0,0.953959122931437
